Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,user_id,start_date,end_duration,end_date
6965,300 Fountain School Rd,,Rocky Mount,NC,27804,,"300 FOUNTAIN SCHOOL RD, ROCKY MOUNT, NC 27804",35.99716370921832,-77.77115777783847,Street Address,NC,SUCCESSFUL ADDRESS,86,2011-03-28,695 days 00:00:00,2013-02-20
11502,3703 Harrison Avenue,,Butte,MT,59701,,"3703 HARRISON AVENUE, BUTTE, MT 59701",45.9698355047298,-112.50853167715694,Street Address,MT,SUCCESSFUL ADDRESS,86,2019-06-02,711 days 00:00:00,2021-05-13
12899,99 Church St,,Lowell,MA,1852,,"99 CHURCH ST, LOWELL, MA 1852",42.64148200030152,-71.30607000027379,Street Address,MA,SUCCESSFUL ADDRESS,87,2006-01-14,820 days 00:00:00,2008-04-13
5830,92 Wilson St,,Keene,NH,3431,,"92 WILSON ST, KEENE, NH 3431",42.92925600021135,-72.27988500003258,Street Address,NH,SUCCESSFUL ADDRESS,87,2008-05-06,726 days 00:00:00,2010-05-02
18600,842 Ashley 12 West,,Hamburg,AR,71646,,"842 ASHLEY 12 WEST, HAMBURG, AR 71646",33.2291238164048,-91.81351791849455,Street Address,AR,SUCCESSFUL ADDRESS,87,2021-07-07,700 days 00:00:00,2023-06-07
9282,201 S Mountain Ave,,Ashland,OR,97520,,"201 S MOUNTAIN AVE, ASHLAND, OR 97520",42.19094433232561,-122.70029699529792,Street Address,OR,SUCCESSFUL ADDRESS,88,2005-03-30,848 days 00:00:00,2007-07-26
2165,60 Littleton Road,,Parsippany,NJ,07054,,"60 Littleton Road, Parsippany, NJ 07054",40.86732322975772,-74.41634245779855,Street Address,NJ,SUCCESSFUL ADDRESS,88,2007-12-24,749 days 00:00:00,2010-01-11
16100,2263 Otranto Road,,North Charleston,SC,29406,,"2263 OTRANTO ROAD, NORTH CHARLESTON, SC 29406",32.963357957098204,-80.04900722864647,Street Address,SC,SUCCESSFUL ADDRESS,88,2018-02-17,928 days 00:00:00,2020-09-02
18076,506 Second St,,Craig,AK,99921,,"506 SECOND ST, CRAIG, AK 99921",55.475739745492966,-133.15203788579956,Street Address,AK,SUCCESSFUL ADDRESS,89,2003-09-12,656 days 00:00:00,2005-06-29
1888,1400 16Th Street,,Denver,Colorado,80202,,"1400 16th Street, Denver, Colorado 80202",39.749938,-104.998416,Street Address,CO,SUCCESSFUL ADDRESS,89,2007-09-05,998 days 00:00:00,2010-05-30
11412,11 Riverview Ter,,West Haven,CT,6516,,"11 RIVERVIEW TER, WEST HAVEN, CT 6516",41.2640239997568,-72.96197600008043,Street Address,CT,SUCCESSFUL ADDRESS,89,2009-08-19,465 days 00:00:00,2010-11-27
7215,380 Chase Street,,Walla Walla,WA,99362,,"380 CHASE STREET, WALLA WALLA, WA 99362",46.06059810554939,-118.3415056458021,Street Address,WA,SUCCESSFUL ADDRESS,89,2010-06-21,872 days 00:00:00,2012-11-09
17202,559 Railroad,,Buena Vista,CO,81211,,"559 RAILROAD, BUENA VISTA, CO 81211",38.836390372699015,-106.1269123961341,Street Address,CO,SUCCESSFUL ADDRESS,89,2015-09-29,858 days 00:00:00,2018-02-03
4728,1760 Chicago Avenue,,Riverside,CA,92507,,"1760 CHICAGO AVENUE, RIVERSIDE, CA 92507",33.995247116077465,-117.34782230686716,Street Address,CA,SUCCESSFUL ADDRESS,89,2023-06-26,547 days 00:00:00,2024-12-24
2085,127 Upper Welden St,,St Albans,VT,5478,,"127 UPPER WELDEN ST, ST ALBANS, VT 5478",44.80234599991204,-73.07057199988111,Street Address,VT,SUCCESSFUL ADDRESS,90,2000-06-29,642 days 00:00:00,2002-04-02
14733,5 Courthouse Square,,Lewisville,AR,71845,,"5 COURTHOUSE SQUARE, LEWISVILLE, AR 71845",33.35798815815008,-93.57712272542392,Street Address,AR,SUCCESSFUL ADDRESS,90,2016-10-28,845 days 00:00:00,2019-02-20
50,1401 N Street,,Lincoln,Nebraska,68508,,"1401 N Street, Lincoln, Nebraska 68508",38.9190610000001,-97.214807,Street Address,NE,SUCCESSFUL ADDRESS,90,2016-11-26,472 days 00:00:00,2018-03-13
11525,598 Columbia Turnpike,,East Greenbush,NY,12061,,"598 COLUMBIA TURNPIKE, EAST GREENBUSH, NY 12061",42.59823892171214,-73.71028166341385,Street Address,NY,SUCCESSFUL ADDRESS,91,2000-12-04,844 days 00:00:00,2003-03-28
11138,50 East Main Street,,Albion,IL,62806,,"50 EAST MAIN STREET, ALBION, IL 62806",38.37770600332523,-88.05732531819031,Street Address,IL,SUCCESSFUL ADDRESS,91,2004-08-26,510 days 00:00:00,2006-01-18
12171,2427 Mims Rd,,Hephzibah,GA,30815,,"2427 MIMS RD, HEPHZIBAH, GA 30815",33.30201733966844,-82.09275592960394,Street Address,GA,SUCCESSFUL ADDRESS,91,2012-07-25,559 days 00:00:00,2014-02-04
6544,324 Corys Ln,,Portsmouth,RI,2871,,"324 CORYS LN, PORTSMOUTH, RI 2871",41.60058299996262,-71.27483900042618,Street Address,RI,SUCCESSFUL ADDRESS,91,2012-09-25,649 days 00:00:00,2014-07-06
8942,310 E Grant,,Meade,KS,67864,,"310 E GRANT, MEADE, KS 67864",37.28806068081016,-100.33642042921475,Street Address,KS,SUCCESSFUL ADDRESS,92,2000-08-26,975 days 00:00:00,2003-04-28
3842,300 Congress Dr Hwy 33,,Newburg,Wisconsin,53060,,"300 Congress Dr Hwy 33, Newburg, Wisconsin 53060",43.4302240000001,-88.0469479999999,Street Address,WI,SUCCESSFUL ADDRESS,92,2021-10-31,958 days 00:00:00,2024-06-15
19502,3 Craftsman Ln,,Amherst,NH,3031,,"3 CRAFTSMAN LN, AMHERST, NH 3031",42.80507199987846,-71.56056799966377,Street Address,NH,SUCCESSFUL ADDRESS,93,2008-09-19,829 days 00:00:00,2010-12-27
2826,11636 Hwy 84,,Bismarck,AR,71929,,"11636 HWY 84, BISMARCK, AR 71929",34.31547009979727,-93.17481100737062,Street Address,AR,SUCCESSFUL ADDRESS,93,2022-10-17,904 days 00:00:00,2025-04-08
8295,102 W Madison St,,Phoenix,AZ,85003,,"102 W MADISON ST, PHOENIX, AZ 85003",33.446252998702946,-112.0756288141246,Street Address,AZ,SUCCESSFUL ADDRESS,94,2000-10-02,674 days 00:00:00,2002-08-07
8873,19987 State Highway 676,,Marietta,OH,45750,,"19987 State Highway 676, Marietta, OH 45750",39.443922438110825,-81.52178124990445,Street Address,OH,SUCCESSFUL ADDRESS,94,2010-04-16,543 days 00:00:00,2011-10-11
2301,1301 A Street,,Tacoma,Washington,98402,,"1301 A Street, Tacoma, Washington 98402",48.4698660000001,-122.33716,Street Address,WA,SUCCESSFUL ADDRESS,95,2003-06-16,745 days 00:00:00,2005-06-30
5368,216 Union Street,,Covington,IN,47932,,"216 UNION STREET, COVINGTON, IN 47932",40.13519782684756,-87.39775616466868,Street Address,IN,SUCCESSFUL ADDRESS,95,2006-06-29,932 days 00:00:00,2009-01-16
3951,261 Tremont St,,Taunton,MA,2780,,"261 TREMONT ST, TAUNTON, MA 2780",41.91035800008908,-71.13203699974582,Street Address,MA,SUCCESSFUL ADDRESS,95,2010-05-23,831 days 00:00:00,2012-08-31
15633,2001 W Starr Pass Blvd,,Tucson,AZ,85713,,"2001 W STARR PASS BLVD, TUCSON, AZ 85713",32.206259762084926,-111.01088615513775,Street Address,AZ,SUCCESSFUL ADDRESS,95,2015-03-26,845 days 00:00:00,2017-07-18
914,332 1St Avenue West,,Cascade,Iowa,52033,,"332 1st Avenue West, Cascade, Iowa 52033",42.2982160000001,-91.0159119999999,Street Address,IA,SUCCESSFUL ADDRESS,96,2011-10-12,892 days 00:00:00,2014-03-22
5281,525 East Birch Street,,Glenrock,WY,82637,,"525 EAST BIRCH STREET, GLENROCK, WY 82637",42.861038073142495,-105.85797362820892,Street Address,WY,SUCCESSFUL ADDRESS,96,2015-07-25,366 days 00:00:00,2016-07-25
2066,7200 Barrister Dr,,Boise,ID,83704,,"7200 BARRISTER DR, BOISE, ID 83704",43.60826629679977,-116.26987986355137,Street Address,ID,SUCCESSFUL ADDRESS,96,2022-03-08,636 days 00:00:00,2023-12-04
12053,101 East Main Street,,Florence,Colorado,81226,,"101 East Main Street, Florence, Colorado 81226",38.3899270000001,-105.117586,Street Address,CO,SUCCESSFUL ADDRESS,97,2001-05-08,470 days 00:00:00,2002-08-21
3574,2420 Kilauea Ave,,Hilo,HI,96720,,"2420 KILAUEA AVE, HILO, HI 96720",19.68347612799447,-155.06774821811393,Street Address,HI,SUCCESSFUL ADDRESS,97,2004-11-19,870 days 00:00:00,2007-04-08
12207,1560 Williston Rd,,S Burlington,VT,5403,,"1560 WILLISTON RD, S BURLINGTON, VT 5403",44.46488599992597,-73.16205500009455,Street Address,VT,SUCCESSFUL ADDRESS,97,2012-10-26,882 days 00:00:00,2015-03-27
2475,701 Chief St,,Benkelman,NE,69021,,"701 CHIEF ST, BENKELMAN, NE 69021",40.05070261317245,-101.53348734245456,Street Address,NE,SUCCESSFUL ADDRESS,97,2020-04-02,524 days 00:00:00,2021-09-08
7481,815 5Th Street,,Delaware City,DE,19706,,"815 5th Street, Delaware City, DE 19706",39.574631674457045,-75.59768148533878,Street Address,DE,SUCCESSFUL ADDRESS,98,2010-02-26,520 days 00:00:00,2011-07-31
13487,7334 Ne Siskiyou St,,Portland,OR,97213,,"7334 NE SISKIYOU ST, PORTLAND, OR 97213",45.543960219103504,-122.5876249716422,Street Address,OR,SUCCESSFUL ADDRESS,98,2010-04-17,697 days 00:00:00,2012-03-14
3001,419 South Grand Street,,Cherokee,Oklahoma,73728,,"419 South Grand Street, Cherokee, Oklahoma 73728",36.5455710000001,-98.2699669999999,Street Address,OK,SUCCESSFUL ADDRESS,98,2021-10-16,590 days 00:00:00,2023-05-29
17065,30 N Main St,,Randolph,VT,5060,,"30 N MAIN ST, RANDOLPH, VT 5060",43.92517799967758,-72.66579500010415,Street Address,VT,SUCCESSFUL ADDRESS,99,2015-07-02,784 days 00:00:00,2017-08-24
6238,301 Washington Street,,Cedar Falls,Iowa,50613,,"301 Washington Street, Cedar Falls, Iowa 50613",42.7461500000001,-92.7951689999999,Street Address,IA,SUCCESSFUL ADDRESS,100,2010-04-19,749 days 00:00:00,2012-05-07
12601,123 Walcott St,,Pawtucket,RI,2860,,"123 WALCOTT ST, PAWTUCKET, RI 2860",41.8771529997119,-71.37610699958489,Street Address,RI,SUCCESSFUL ADDRESS,100,2017-12-21,483 days 00:00:00,2019-04-18
12642,950 East Bogard Road,,Wasilla,AK,99654,,"950 EAST BOGARD ROAD, WASILLA, AK 99654",61.58701897340144,-149.4243049753969,Street Address,AK,SUCCESSFUL ADDRESS,101,2008-08-19,634 days 00:00:00,2010-05-15
4322,1865 Waterloo Road,,Russellville,AL,35653,,"1865 WATERLOO ROAD, RUSSELLVILLE, AL 35653",34.52510153405246,-87.73926361591093,Street Address,AL,SUCCESSFUL ADDRESS,101,2008-08-27,812 days 00:00:00,2010-11-17
9999,1540 South Cleveland Massillon Road,,Copley,OH,44321,,"1540 South Cleveland Massillon Road, Copley, OH 44321",41.0963930667254,-81.64520014629083,Street Address,OH,SUCCESSFUL ADDRESS,102,2000-02-22,866 days 00:00:00,2002-07-07
66,1121 Middle St,,Honolulu,HI,96819,,"1121 MIDDLE ST, HONOLULU, HI 96819",21.33849590411221,-157.88178314198666,Street Address,HI,SUCCESSFUL ADDRESS,102,2001-01-20,573 days 00:00:00,2002-08-16
7890,550 South 10Th Street,,Watseka,IL,60970,,"550 SOUTH 10TH STREET, WATSEKA, IL 60970",40.771759549902406,-87.71853052671804,Street Address,IL,SUCCESSFUL ADDRESS,102,2011-11-08,512 days 00:00:00,2013-04-03
19657,301 N Calverton Rd,,Baltimore,MD,21223,,"301 N CALVERTON RD, BALTIMORE, MD 21223",39.292736543346976,-76.6599746726434,Street Address,MD,SUCCESSFUL ADDRESS,104,2000-12-04,721 days 00:00:00,2002-11-25
8054,250 East State Road 73,,Saratoga Springs,UT,84045,,"250 EAST STATE ROAD 73, SARATOGA SPRINGS, UT 84045",40.38800011875782,-111.9104470108909,Street Address,UT,SUCCESSFUL ADDRESS,104,2006-06-03,655 days 00:00:00,2008-03-19
17707,25 South Frazier Avenue,,Wheeling,WV,26003,,"25 South Frazier Avenue, Wheeling, WV 26003",40.03367996191693,-80.71514892648902,Street Address,WV,SUCCESSFUL ADDRESS,104,2009-09-19,650 days 00:00:00,2011-07-01
13084,2330 Shawnee Mission Parkway,,Westwood,KS,66205,,"2330 SHAWNEE MISSION PARKWAY, WESTWOOD, KS 66205",39.03397356461032,-94.61318128879196,Street Address,KS,SUCCESSFUL ADDRESS,104,2016-08-04,876 days 00:00:00,2018-12-28
14200,938 2Nd Avenue West,,Dickinson,ND,58601,,"938 2ND AVENUE WEST, DICKINSON, ND 58601",46.889440422530846,-102.78672762570152,Street Address,ND,SUCCESSFUL ADDRESS,104,2021-07-11,389 days 00:00:00,2022-08-04
2035,33 Convent Ave,,Norwich,CT,6360,,"33 CONVENT AVE, NORWICH, CT 6360",41.52984099971438,-72.06065300008282,Street Address,CT,SUCCESSFUL ADDRESS,105,2000-12-28,456 days 00:00:00,2002-03-29
2308,1930 Peace Haven Road,,Winston Salem,NC,27106,,"1930 PEACE HAVEN ROAD, WINSTON SALEM, NC 27106",36.11894427699856,-80.31306889916371,Street Address,NC,SUCCESSFUL ADDRESS,105,2012-08-18,455 days 00:00:00,2013-11-16
275,510 1St St,,Hillsboro,MO,63050,,"510 1ST ST, HILLSBORO, MO 63050",38.23098096651837,-90.56574307239424,Street Address,MO,SUCCESSFUL ADDRESS,105,2017-05-28,997 days 00:00:00,2020-02-19
229,151 South 8Th Street,,Carlin,NV,89822,,"151 SOUTH 8TH STREET, CARLIN, NV 89822",40.71291604621289,-116.10616086451756,Street Address,NV,SUCCESSFUL ADDRESS,106,2023-08-24,797 days 00:00:00,2025-10-29
15889,12604 133Rd Ave,,S Ozone Park,NY,11420,,"12604 133RD AVE, S OZONE PARK, NY 11420",40.67097299994787,-73.81281599966226,Street Address,NY,SUCCESSFUL ADDRESS,107,2011-03-20,496 days 00:00:00,2012-07-28
2374,68 Myrtle St,,Clairmont,NH,3743,,"68 MYRTLE ST, CLAIRMONT, NH 3743",43.370853000150056,-72.3459510002235,Street Address,NH,SUCCESSFUL ADDRESS,107,2018-10-03,774 days 00:00:00,2020-11-15
10699,202 2Nd Avenue South,,Cold Spring,Minnesota,56320,,"202 2nd Avenue South, Cold Spring, Minnesota 56320",45.457975,-94.4180489999999,Street Address,MN,SUCCESSFUL ADDRESS,107,2019-03-25,655 days 00:00:00,2021-01-08
712,680 Hightower,,Girdwood,AK,99587,,"680 HIGHTOWER, GIRDWOOD, AK 99587",60.96863303491753,-149.12755603265026,Street Address,AK,SUCCESSFUL ADDRESS,108,2003-10-26,465 days 00:00:00,2005-02-02
17315,2201 Carrs Mill Road,,Fallston,MD,21047-1802,,"2201 Carrs Mill Road, Fallston, MD 21047-1802",39.524544434822765,-76.41259633855586,Street Address,MD,SUCCESSFUL ADDRESS,108,2009-04-16,644 days 00:00:00,2011-01-20
318,1695 Elizabeth Pike,,Mineral Wells,WV,26150,,"1695 Elizabeth Pike, Mineral Wells, WV 26150",39.1795128001161,-81.5132618999394,Street Address,WV,SUCCESSFUL ADDRESS,108,2009-06-18,740 days 00:00:00,2011-06-28
14061,1851 Madison Avenue,Suite 17,Council Bluffs,Iowa,51503,,"1851 Madison Avenue, Suite 17, Council Bluffs, Iowa 51503",41.478031,-95.3394289999999,Street Address,IA,SUCCESSFUL ADDRESS,108,2015-07-08,661 days 00:00:00,2017-04-29
2407,500 19Th St Ne,,Washington,DC,20002,,"500 19TH ST NE, WASHINGTON, DC 20002",38.89667547226335,-76.97744680141659,Street Address,DC,SUCCESSFUL ADDRESS,109,2004-06-17,771 days 00:00:00,2006-07-28
9185,174 Willowcrest Dr,,Windsor,CT,6095,,"174 WILLOWCREST DR, WINDSOR, CT 6095",41.82681600027062,-72.68385500007066,Street Address,CT,SUCCESSFUL ADDRESS,109,2004-11-23,868 days 00:00:00,2007-04-10
19719,100 South Phillips Avenue,, Sioux Falls,South Dakota,57101,,"100 South Phillips Avenue, Sioux Falls, South Dakota 57101",44.0494770000001,-96.5944319999999,Street Address,SD,SUCCESSFUL ADDRESS,109,2010-09-24,576 days 00:00:00,2012-04-22
12464,2406 Grove Street,,Vicksburg,MS,39183,,"2406 GROVE STREET, VICKSBURG, MS 39183",32.351510406181575,-90.87384401969663,Street Address,MS,SUCCESSFUL ADDRESS,109,2016-01-24,367 days 00:00:00,2017-01-25
9415,1710 East Windsor Road,,Urbana,IL,61802,,"1710 EAST WINDSOR ROAD, URBANA, IL 61802",40.08481276678144,-88.18713553433882,Street Address,IL,SUCCESSFUL ADDRESS,110,2000-02-21,480 days 00:00:00,2001-06-15
3064,2360 Corporate Circle,,Henderson,NV,89074,,"2360 CORPORATE CIRCLE, HENDERSON, NV 89074",36.025346078858206,-115.08712293781105,Street Address,NV,SUCCESSFUL ADDRESS,110,2017-03-08,967 days 00:00:00,2019-10-31
813,202 Los Altos Parkway,,Sparks,NV,89436,,"202 LOS ALTOS PARKWAY, SPARKS, NV 89436",39.585123597347085,-119.74067159859328,Street Address,NV,SUCCESSFUL ADDRESS,111,2000-10-12,554 days 00:00:00,2002-04-19
6129,2565 Old Milton Pkwy,,Alpharetta,GA,30004,,"2565 OLD MILTON PKWY, ALPHARETTA, GA 30004",34.068872319336414,-84.2846989743754,Street Address,GA,SUCCESSFUL ADDRESS,111,2002-02-26,473 days 00:00:00,2003-06-14
150,410 North Main Street,,Summerville,SC,29483,,"410 NORTH MAIN STREET, SUMMERVILLE, SC 29483",33.02472046098547,-80.17206567333014,Street Address,SC,SUCCESSFUL ADDRESS,112,2007-12-17,961 days 00:00:00,2010-08-04
18880,10 Middle School Lane,,Charleston,WV,25312,,"10 Middle School Lane, Charleston, WV 25312",38.464847200141584,-81.66752360000312,Street Address,WV,SUCCESSFUL ADDRESS,112,2012-06-21,671 days 00:00:00,2014-04-23
235,4717 Main Street,,Hodges,SC,29653,,"4717 MAIN STREET, HODGES, SC 29653",34.287051176663844,-82.25371876075158,Street Address,SC,SUCCESSFUL ADDRESS,112,2019-12-19,671 days 00:00:00,2021-10-20
9335,1375 Mount Olivet Road Ne,,Washington,DC,20002,,"1375 MOUNT OLIVET ROAD NE, WASHINGTON, DC 20002",38.90776204712811,-76.98144166877388,Street Address,DC,SUCCESSFUL ADDRESS,113,2004-11-12,422 days 00:00:00,2006-01-08
11115,12 First Avenue,,Laurel,Montana,59044,,"12 First Avenue, Laurel, Montana 59044",45.6697750000001,-108.771676,Street Address,MT,SUCCESSFUL ADDRESS,113,2011-12-26,820 days 00:00:00,2014-03-25
12608,11479 Southwest 40Th Street,,Miami,FL,33165,,"11479 SOUTHWEST 40TH STREET, MIAMI, FL 33165",25.73382406806818,-80.3800978053043,Street Address,FL,SUCCESSFUL ADDRESS,113,2016-12-01,693 days 00:00:00,2018-10-25
5488,227 N Mill,,St Louis,MI,48880,,"227 N MILL, ST LOUIS, MI 48880",43.410159793128415,-84.60909280739467,Street Address,MI,SUCCESSFUL ADDRESS,113,2021-11-11,670 days 00:00:00,2023-09-12
12275,4704 State Rt 149,,Hartford,NY,12838,,"4704 STATE RT 149, HARTFORD, NY 12838",43.360444428809465,-73.39637765477181,Street Address,NY,SUCCESSFUL ADDRESS,114,2000-12-13,497 days 00:00:00,2002-04-24
8776,520 Harmon Loop,,Harmon,GU,96929,,"520 HARMON LOOP, HARMON, GU 96929",13.50966665681928,144.82471392488756,Street Address,GU,SUCCESSFUL ADDRESS,114,2003-07-17,797 days 00:00:00,2005-09-21
13822,194 Chalan Kasperbauer,,Dededo,GU,96929,,"194 CHALAN KASPERBAUER, DEDEDO, GU 96929",13.567851238852992,144.8487931061783,Street Address,GU,SUCCESSFUL ADDRESS,114,2018-07-10,783 days 00:00:00,2020-08-31
6519,1 Hospital Court,,Bellows Falls,VT,05101,,"1 HOSPITAL COURT, BELLOWS FALLS, VT 05101",43.12749525517821,-72.44476783922995,Street Address,VT,SUCCESSFUL ADDRESS,115,2009-05-22,460 days 00:00:00,2010-08-25
940,114 Illinois St,,Anaktuvuk Pass,AK,99721,,"114 ILLINOIS ST, ANAKTUVUK PASS, AK 99721",68.13983568286544,-151.73855669056528,Street Address,AK,SUCCESSFUL ADDRESS,116,2003-06-09,469 days 00:00:00,2004-09-20
3862,4002 Samuelson Ave,,Sandpoint,ID,83864,,"4002 SAMUELSON AVE, SANDPOINT, ID 83864",48.30786262121276,-116.56108464930898,Street Address,ID,SUCCESSFUL ADDRESS,116,2008-01-21,380 days 00:00:00,2009-02-04
13568,2001 Pleasant Ridge Drive,,Lexington,Kentucky,40505,,"2001 Pleasant Ridge Drive, Lexington, Kentucky 40505",38.197748,-84.8757899999999,Street Address,KY,SUCCESSFUL ADDRESS,116,2022-12-05,677 days 00:00:00,2024-10-12
3226,380 Coffee Tree Rd,,Frankfort,KY,40602,,"380 COFFEE TREE RD, FRANKFORT, KY 40602",38.1796936734556,-84.86047294944028,Street Address,KY,SUCCESSFUL ADDRESS,117,2011-05-09,818 days 00:00:00,2013-08-04
19847,1550 Harrison Street,,Twin Falls,ID,83301,,"1550 HARRISON STREET, TWIN FALLS, ID 83301",42.52248213529233,-114.47117932442056,Street Address,ID,SUCCESSFUL ADDRESS,118,2006-12-14,837 days 00:00:00,2009-03-30
11737,855 Rolling Meadows Rd,,Waynesburg,PA,15370,,"855 ROLLING MEADOWS RD, WAYNESBURG, PA 15370",39.88921904706313,-80.12885355736145,Street Address,PA,SUCCESSFUL ADDRESS,118,2012-06-02,445 days 00:00:00,2013-08-21
9458,9001 North Country Homes Boulevard,,Spokane,WA,99218,,"9001 NORTH COUNTRY HOMES BOULEVARD, SPOKANE, WA 99218",47.739680732273534,-117.41576014637847,Street Address,WA,SUCCESSFUL ADDRESS,118,2021-11-16,660 days 00:00:00,2023-09-07
17491,19 Deerfield Dr,,New Limerick,ME,4761,,"19 DEERFIELD DR, NEW LIMERICK, ME 4761",46.104260999892894,-67.91453799981649,Street Address,ME,SUCCESSFUL ADDRESS,118,2023-05-31,782 days 00:00:00,2025-07-21
60,18582 Beach Boulevard,,Huntington Beach,CA,92648,,"18582 BEACH BOULEVARD, HUNTINGTON BEACH, CA 92648",33.69297473299919,-117.9881611531198,Street Address,CA,SUCCESSFUL ADDRESS,119,2018-01-22,449 days 00:00:00,2019-04-16
2283,15425 East Mission Avenue,,Veradale,WA,99037,,"15425 EAST MISSION AVENUE, VERADALE, WA 99037",47.66701147574013,-117.19713563663116,Street Address,WA,SUCCESSFUL ADDRESS,119,2021-12-17,714 days 00:00:00,2023-12-01
780,200 South 1St Street,,Crowell,TX,79227,,"200 SOUTH 1ST STREET, CROWELL, TX 79227",33.98214289272459,-99.72402503158447,Street Address,TX,SUCCESSFUL ADDRESS,120,2019-09-06,393 days 00:00:00,2020-10-03
15197,114 Yorktown St,,Somerville,MA,2144,,"114 YORKTOWN ST, SOMERVILLE, MA 2144",42.40061699996398,-71.12883099963338,Street Address,MA,SUCCESSFUL ADDRESS,121,2008-04-17,866 days 00:00:00,2010-08-31
18348,19 Complex Blvd,,Ronan,MT,59864,,"19 COMPLEX BLVD, RONAN, MT 59864",47.595484374736245,-114.11429421518903,Street Address,MT,SUCCESSFUL ADDRESS,121,2010-07-18,408 days 00:00:00,2011-08-30
5779,1173 State Highway 100,,Centerville,TN,37033,,"1173 State Highway 100, Centerville, TN 37033",35.81636708660681,-87.43754171024418,Street Address,TN,SUCCESSFUL ADDRESS,121,2011-05-27,465 days 00:00:00,2012-09-03
9116,287 North Main St,,Lewisburg,Kentucky,42256,,"287 North Main St, Lewisburg, Kentucky 42256",36.6671040000001,-86.8528619999999,Street Address,KY,SUCCESSFUL ADDRESS,121,2013-07-20,994 days 00:00:00,2016-04-09
3943,20 Calle Bomberos,,Jemez Springs,NM,87025,,"20 Calle Bomberos, Jemez Springs, NM 87025",35.760653741841615,-106.69865419037384,Street Address,NM,SUCCESSFUL ADDRESS,122,2013-05-09,546 days 00:00:00,2014-11-06
3996,705 Washington Street,,Ravenswood,WV,26164,,"705 WASHINGTON STREET, RAVENSWOOD, WV 26164",38.95607316260763,-81.76705886845468,Street Address,WV,SUCCESSFUL ADDRESS,122,2014-01-30,931 days 00:00:00,2016-08-18
1042,1St Street,,Holloman Air Force Base,NM,88330,,"1st Street, Holloman Air Force Base, NM 88330",32.833518531635264,-106.0690342127712,Street Address,NM,SUCCESSFUL ADDRESS,122,2021-06-15,493 days 00:00:00,2022-10-21
480,102 Nw Fairbanks Ave,,Coffman Cove,AK,99918,,"102 NW FAIRBANKS AVE, COFFMAN COVE, AK 99918",56.01407389494647,-132.82798003594044,Street Address,AK,SUCCESSFUL ADDRESS,123,2008-06-22,784 days 00:00:00,2010-08-15
4070,97 North Main Street,,Kilmarnock,Virginia,22482,,"97 North Main Street, Kilmarnock, Virginia 22482",37.7138,-76.3811559999999,Street Address,VA,SUCCESSFUL ADDRESS,123,2020-08-15,554 days 00:00:00,2022-02-20
2513,3095 Bath Road,,Bath,Indiana,47010,,"3095 Bath Road, Bath, Indiana 47010",39.5085510000001,-84.8249099999999,Street Address,IN,SUCCESSFUL ADDRESS,124,2006-07-26,932 days 00:00:00,2009-02-12
10834,140 Calle Ramon Torres,# 12,Florida,PR,00650,,"CARR 140 CALLE RAMON TORRES #12, FLORIDA, PR 00650",18.372014437842896,-66.56526517499798,Street Address,PR,SUCCESSFUL ADDRESS,124,2023-05-04,643 days 00:00:00,2025-02-05
2846,1800 48Th Ave Sw,,Bismarck,ND,58506,,"1800 48TH AVE SW, BISMARCK, ND 58506",46.75378779115077,-100.82278079354944,Street Address,ND,SUCCESSFUL ADDRESS,125,2004-07-13,804 days 00:00:00,2006-09-25
17225,202 Clark Street,,Bassett,Nebraska,68714,,"202 Clark Street, Bassett, Nebraska 68714",41.2642440000001,-101.689816,Street Address,NE,SUCCESSFUL ADDRESS,125,2005-03-08,383 days 00:00:00,2006-03-26
1158,660 Kailua Road,,Kailua,HI,96734,,"660 KAILUA ROAD, KAILUA, HI 96734",21.39461018834697,-157.7427623479665,Street Address,HI,SUCCESSFUL ADDRESS,125,2023-06-08,791 days 00:00:00,2025-08-07
5237,169 San Isidro St,,Mangilao,GU,96923,,"169 SAN ISIDRO ST, MANGILAO, GU 96923",13.450689430619766,144.79785470446024,Street Address,GU,SUCCESSFUL ADDRESS,126,2014-03-28,618 days 00:00:00,2015-12-06
9362,3909 Mcfarland Boulevard,,Northport,AL,35476,,"3909 MCFARLAND BOULEVARD, NORTHPORT, AL 35476",33.238326557889685,-87.59773804040091,Street Address,AL,SUCCESSFUL ADDRESS,127,2003-07-31,779 days 00:00:00,2005-09-17
17682,3777 Commercial Street Southeast,,Salem,OR,97302,,"3777 COMMERCIAL STREET SOUTHEAST, SALEM, OR 97302",44.90141609916999,-123.04016671559928,Street Address,OR,SUCCESSFUL ADDRESS,127,2003-09-15,653 days 00:00:00,2005-06-29
14640,21036 Triple Seven Road,,Sterling,VA,20165,,"21036 TRIPLE SEVEN ROAD, STERLING, VA 20165",39.03364968823647,-77.40659988107555,Street Address,VA,SUCCESSFUL ADDRESS,127,2019-12-07,411 days 00:00:00,2021-01-21
14191,1550 United States Highway 20 South,,Worland,WY,82401,,"1550 UNITED STATES HIGHWAY 20 SOUTH, WORLAND, WY 82401",43.956469221594254,-108.0205523299882,Street Address,WY,SUCCESSFUL ADDRESS,127,2020-02-19,534 days 00:00:00,2021-08-06
